$WAX9,30:00.1,27,317.168732,0.126953,-0.453125,0.881836,-0.35,0,-1.4,-161.600006,122.300003,-166,,,,
$WAX9,30:00.2,28,317.268738,0.132813,-0.447266,0.878906,-0.14,-0.56,-1.12,-160.400009,121.700005,-167.100006,,,,
$WAX9,30:00.2,29,317.368744,0.125977,-0.448242,0.875,0,-0.21,-0.63,-161.300003,121.300003,-167.699997,,,,
$WAX9,30:00.4,30,317.46875,0.132813,-0.452148,0.879883,-0.91,-0.56,-0.84,-160.800003,121.700005,-166.600006,,,,
$WAX9,30:00.4,31,317.568726,0.126953,-0.452148,0.879883,-0.07,-0.7,-0.7,-161.400009,122.200005,-168.600006,3.738,32.9,99194,
$WAX9,30:00.6,32,317.668732,0.12793,-0.447266,0.879883,-0.21,-0.28,-0.21,-161,122.300003,-166.699997,,,,
$WAX9,30:00.6,33,317.768738,0.130859,-0.448242,0.876953,-0.77,0.14,-0.91,-160.900009,121.900002,-166.199997,,,,
$WAX9,30:00.8,34,317.868744,0.130859,-0.452148,0.878906,-0.28,-0.63,-0.77,-160.5,121.400002,-165.800003,,,,
$WAX9,30:00.8,35,317.96875,0.125977,-0.448242,0.881836,-0.21,-0.28,-0.77,-161.400009,121.599998,-168.699997,,,,
$WAX9,30:01.0,36,318.068726,0.130859,-0.451172,0.875,-0.28,-0.35,-1.05,-161.199997,122,-167.100006,,,,
$WAX9,30:01.0,37,318.168732,0.129883,-0.451172,0.880859,-0.35,-0.07,-0.98,-161.600006,121.900002,-168.199997,,,,
$WAX9,30:01.2,38,318.268738,0.130859,-0.454102,0.875977,-0.49,0,-1.12,-161.199997,122.099998,-167.699997,,,,
$WAX9,30:01.2,39,318.368744,0.12793,-0.453125,0.87793,-0.77,-0.42,-0.42,-161.400009,122.400002,-168.300003,,,,
$WAX9,30:01.4,40,318.46875,0.130859,-0.454102,0.882813,-0.28,-0.84,-0.91,-161.300003,121.5,-166.600006,,,,
$WAX9,30:01.4,41,318.568726,0.129883,-0.454102,0.87207,-0.21,-0.35,-0.98,-161.300003,122.400002,-169,,,,
$WAX9,30:01.6,42,318.668732,0.124023,-0.456055,0.878906,-1.54,-0.07,-0.77,-161.699997,121.099998,-167.699997,,,,
$WAX9,30:01.6,43,318.768738,0.124023,-0.457031,0.87793,-1.05,-0.42,-0.63,-161.5,122.099998,-167.100006,3.738,33,99203,
$WAX9,30:01.8,44,318.868744,0.131836,-0.458008,0.873047,-0.28,0.21,-1.26,-161.900009,121.900002,-168.300003,,,,
$WAX9,30:01.9,45,318.96875,0.12793,-0.454102,0.873047,0.21,-0.21,-0.84,-161.600006,122.300003,-169.199997,,,,
$WAX9,30:02.0,46,319.068726,0.12793,-0.456055,0.875977,0.56,-0.14,-0.49,-161.800003,122.200005,-168.300003,,,,
$WAX9,30:02.1,47,319.168732,0.128906,-0.452148,0.87793,-0.98,-0.35,-0.56,-161,122.099998,-167.699997,,,,
$WAX9,30:02.2,48,319.268738,0.128906,-0.455078,0.878906,-0.63,-0.07,-1.26,-160.300003,122.099998,-166.900009,,,,
$WAX9,30:02.3,49,319.368744,0.128906,-0.454102,0.874023,-0.35,-0.49,-1.4,-161.600006,122.099998,-168.400009,,,,
$WAX9,30:02.4,50,319.46875,0.125,-0.454102,0.879883,0.07,-0.14,-0.77,-161,121.5,-167.199997,,,,
$WAX9,30:02.5,51,319.568726,0.130859,-0.452148,0.879883,0.28,-0.56,-0.91,-161.699997,121.800003,-167.600006,,,,
$WAX9,30:02.6,52,319.668732,0.126953,-0.452148,0.875977,-0.42,0.07,-0.63,-161.300003,122.099998,-167.300003,,,,
$WAX9,30:02.7,53,319.768738,0.126953,-0.451172,0.878906,-0.56,-0.35,-0.35,-161.300003,122.400002,-166.800003,,,,
$WAX9,30:02.8,54,319.868744,0.128906,-0.455078,0.875977,-0.7,-0.42,-0.35,-161.5,122.700005,-167.100006,,,,
$WAX9,30:02.9,55,319.96875,0.129883,-0.456055,0.880859,-0.07,-0.42,-1.05,-161.699997,122.800003,-166,3.738,33,99199,
$WAX9,30:02.9,56,320.068726,0.129883,-0.450195,0.878906,-0.14,-0.35,-1.19,-161.699997,122.099998,-168,,,,
$WAX9,30:03.1,57,320.168732,0.12793,-0.450195,0.87793,-0.56,-0.42,-1.12,-160.600006,122.300003,-167,,,,
$WAX9,30:03.1,58,320.268738,0.128906,-0.451172,0.880859,-0.07,-0.28,-1.12,-161.300003,122.200005,-167.199997,,,,
$WAX9,30:03.3,59,320.368744,0.128906,-0.450195,0.876953,-0.14,-0.07,-0.84,-161.400009,122.200005,-167.699997,,,,
$WAX9,30:03.3,60,320.46875,0.126953,-0.451172,0.882813,-0.07,-0.35,-0.63,-161.5,122.099998,-167.100006,,,,
$WAX9,30:03.5,61,320.568726,0.125977,-0.446289,0.87793,-1.05,-0.14,-1.19,-161.900009,122.200005,-168.600006,,,,
$WAX9,30:03.5,62,320.668732,0.129883,-0.452148,0.880859,-0.56,-0.49,-0.7,-161.800003,123,-166.300003,,,,
$WAX9,30:03.7,63,320.768738,0.125977,-0.451172,0.880859,-0.7,-0.07,-0.56,-161.900009,122.400002,-168.5,,,,
$WAX9,30:03.8,64,320.868744,0.130859,-0.446289,0.87793,0.21,-0.35,-1.26,-161.400009,123,-167.300003,,,,
$WAX9,30:03.9,65,320.96875,0.125,-0.455078,0.882813,-0.21,-1.12,-0.49,-161.5,122.400002,-167.900009,,,,
$WAX9,30:04.0,66,321.068726,0.129883,-0.448242,0.880859,0.07,0,-0.91,-161.400009,121.800003,-167.100006,,,,
$WAX9,30:04.1,67,321.168732,0.125977,-0.454102,0.878906,-0.21,-0.35,-0.35,-161.600006,121.599998,-168.100006,3.726,33,99191,
$WAX9,30:04.2,68,321.268738,0.129883,-0.453125,0.878906,0,-0.35,-0.77,-161.199997,121.900002,-166.5,,,,
$WAX9,30:04.3,69,321.368744,0.128906,-0.446289,0.879883,0.21,0.14,-0.63,-161.300003,121.700005,-167.100006,,,,
$WAX9,30:04.4,70,321.46875,0.128906,-0.447266,0.87793,-1.4,-0.28,-1.19,-161.699997,121.700005,-166.600006,,,,
$WAX9,30:04.4,71,321.568726,0.125977,-0.449219,0.875977,-0.56,-0.14,-1.05,-160.900009,122.099998,-166.900009,,,,
$WAX9,30:04.6,72,321.668732,0.134766,-0.453125,0.875977,-0.49,-0.7,-0.49,-161.300003,121.900002,-167.600006,,,,
$WAX9,30:04.6,73,321.768738,0.121094,-0.453125,0.882813,-0.63,-0.28,-0.91,-160.800003,121.900002,-167.400009,,,,
$WAX9,30:04.8,74,321.868744,0.128906,-0.454102,0.880859,-0.91,0,-0.35,-161.100006,122.700005,-167.400009,,,,
$WAX9,30:04.8,75,321.96875,0.126953,-0.453125,0.880859,-0.98,0.21,-0.49,-161.600006,122.599998,-168.900009,,,,
$WAX9,30:05.0,76,322.068726,0.128906,-0.454102,0.879883,-0.84,0,-0.7,-161.100006,123,-167.699997,,,,
$WAX9,30:05.1,77,322.168732,0.128906,-0.452148,0.876953,-0.77,-0.49,-1.19,-161.199997,122.599998,-167.699997,,,,
$WAX9,30:05.2,78,322.268738,0.129883,-0.456055,0.874023,-0.63,0.07,-1.4,-161.5,122.5,-166.100006,,,,
$WAX9,30:05.3,79,322.368744,0.125,-0.454102,0.875977,-1.54,-0.21,-0.77,-161,122.400002,-167.100006,3.714,33.1,99208,
$WAX9,30:05.4,80,322.46875,0.12793,-0.454102,0.875977,-0.84,-0.35,-0.42,-161.100006,121.5,-167.199997,,,,
$WAX9,30:05.5,81,322.568726,0.126953,-0.456055,0.876953,0.14,0.28,-0.91,-161.300003,122.300003,-167.800003,,,,
$WAX9,30:05.6,82,322.668732,0.130859,-0.457031,0.875977,-0.28,-0.28,-1.19,-161.199997,122.200005,-167.800003,,,,
$WAX9,30:05.7,83,322.768738,0.126953,-0.454102,0.879883,-0.07,-0.42,-0.42,-161.300003,121.900002,-168.5,,,,
$WAX9,30:05.8,84,322.868744,0.128906,-0.452148,0.87793,-0.07,-0.21,-1.05,-161.300003,122.700005,-167.5,,,,
$WAX9,30:05.9,85,322.96875,0.126953,-0.450195,0.87793,0.28,0.14,-0.77,-161.900009,122.800003,-166.699997,,,,
$WAX9,30:06.0,86,323.068726,0.128906,-0.450195,0.876953,-0.07,-0.14,-1.19,-161.400009,122.5,-166.600006,,,,
$WAX9,30:06.1,87,323.168732,0.130859,-0.452148,0.870117,-0.56,-0.07,-0.91,-160.900009,122.200005,-168,,,,
$WAX9,30:06.2,88,323.268738,0.131836,-0.450195,0.876953,-0.42,-0.28,-0.84,-160.699997,122.400002,-167.800003,,,,
$WAX9,30:06.3,89,323.368744,0.128906,-0.451172,0.881836,0,-0.14,-1.26,-160.5,122.599998,-168.5,,,,
$WAX9,30:06.3,90,323.46875,0.131836,-0.449219,0.878906,-0.63,0.07,-1.19,-161.5,122.200005,-168.100006,,,,
$WAX9,30:06.5,91,323.568726,0.126953,-0.452148,0.87793,-0.84,-0.21,-0.77,-161.100006,121.900002,-167.800003,3.714,33.1,99204,
$WAX9,30:06.5,92,323.668732,0.130859,-0.446289,0.880859,-0.21,0.21,-0.91,-161.300003,122,-167.900009,,,,
$WAX9,30:06.7,93,323.768738,0.128906,-0.450195,0.879883,-0.42,0.21,-0.98,-160.800003,122.700005,-167,,,,
$WAX9,30:06.7,94,323.868744,0.131836,-0.451172,0.875977,-0.7,-0.77,-0.7,-161.600006,122.099998,-168.900009,,,,
$WAX9,30:06.9,95,323.96875,0.131836,-0.451172,0.876953,-1.05,0.21,-1.26,-161.400009,122.099998,-167.5,,,,
$WAX9,30:07.0,96,324.068726,0.129883,-0.445313,0.874023,-0.35,-0.14,-1.33,-161.199997,122.400002,-166.900009,,,,
$WAX9,30:07.1,97,324.168732,0.124023,-0.452148,0.882813,-0.07,-0.28,-1.26,-160.600006,122.599998,-167.400009,,,,
$WAX9,30:07.1,98,324.268738,0.131836,-0.452148,0.878906,-0.63,-0.07,-0.7,-160.800003,122.900002,-167,,,,
$WAX9,30:07.3,99,324.368744,0.130859,-0.451172,0.87793,-0.98,0.35,-1.26,-160.800003,122.700005,-167.100006,,,,
$WAX9,30:07.3,100,324.46875,0.129883,-0.450195,0.880859,-0.98,-0.42,-0.98,-160.699997,122.099998,-166.699997,,,,
$WAX9,30:07.5,101,324.568726,0.126953,-0.450195,0.880859,-0.7,-0.28,-1.33,-161,123,-167,,,,
$WAX9,30:07.6,102,324.668732,0.12793,-0.451172,0.878906,-1.05,-0.77,-0.49,-161.199997,123.200005,-166.400009,,,,
$WAX9,30:07.7,103,324.768738,0.123047,-0.454102,0.879883,-0.84,-0.21,-0.35,-160.5,122.900002,-167.400009,3.714,33.2,99195,
$WAX9,30:07.8,104,324.868744,0.129883,-0.449219,0.875977,-0.56,0.35,-1.12,-161,122.200005,-167.199997,,,,
$WAX9,30:07.9,105,324.96875,0.124023,-0.449219,0.879883,-0.77,0,-0.84,-160.600006,122,-167.699997,,,,
$WAX9,30:08.0,106,325.068726,0.12793,-0.452148,0.878906,-0.56,-0.28,-0.91,-160.900009,121.900002,-168.199997,,,,
$WAX9,30:08.1,107,325.168732,0.12793,-0.451172,0.876953,-0.98,0.07,-0.77,-161.199997,122.900002,-167.699997,,,,
$WAX9,30:08.2,108,325.268738,0.129883,-0.451172,0.880859,-0.84,-0.07,-0.42,-161.199997,122.400002,-167.800003,,,,
$WAX9,30:08.3,109,325.368744,0.126953,-0.452148,0.875977,-0.77,-0.28,-0.84,-160.300003,122.700005,-167.600006,,,,
$WAX9,30:08.4,110,325.46875,0.129883,-0.453125,0.880859,-0.77,-0.07,-0.84,-160.800003,122.200005,-167.699997,,,,
$WAX9,30:08.4,111,325.568726,0.125977,-0.455078,0.880859,-0.84,-0.14,-0.91,-161.100006,122.5,-168.300003,,,,
$WAX9,30:08.6,112,325.668732,0.128906,-0.453125,0.874023,-0.91,-0.63,-0.56,-161.800003,122.200005,-168.600006,,,,
$WAX9,30:08.6,113,325.768738,0.126953,-0.454102,0.87793,-0.07,0.07,-0.91,-161.199997,122.700005,-168,,,,
$WAX9,30:08.8,114,325.868744,0.131836,-0.453125,0.875,-0.98,0.14,-0.63,-160.800003,122.5,-166.5,,,,
$WAX9,30:08.8,115,325.96875,0.128906,-0.457031,0.874023,-0.84,-0.21,-1.26,-160.400009,122.700005,-166.300003,3.714,33.2,99206,
$WAX9,30:09.0,116,326.068726,0.12793,-0.456055,0.875977,-0.14,0.07,-1.4,-161.300003,122.700005,-166.900009,,,,
$WAX9,30:09.0,117,326.168732,0.125,-0.454102,0.879883,-0.7,-0.77,-0.49,-161.100006,122.900002,-167.100006,,,,
$WAX9,30:09.2,118,326.268738,0.128906,-0.454102,0.880859,-0.21,-0.35,-0.77,-161,122.5,-168,,,,
$WAX9,30:09.2,119,326.368744,0.125977,-0.456055,0.880859,-0.42,0,-1.12,-161.800003,122.900002,-168.900009,,,,
$WAX9,30:09.4,120,326.46875,0.12793,-0.452148,0.875977,0.28,-0.84,-0.77,-161.300003,123.300003,-168.600006,,,,
$WAX9,30:09.5,121,326.568726,0.126953,-0.452148,0.87793,-0.63,-0.42,-0.84,-161.100006,122.300003,-167.600006,,,,
$WAX9,30:09.6,122,326.668732,0.126953,-0.453125,0.879883,-0.42,-0.35,-0.7,-160.900009,122.800003,-166.900009,,,,
$WAX9,30:09.7,123,326.768738,0.129883,-0.451172,0.87793,-0.98,-0.14,-0.63,-160.900009,122.200005,-167.300003,,,,
$WAX9,30:09.8,124,326.868744,0.126953,-0.451172,0.880859,-1.19,-0.7,-0.49,-161.100006,121.800003,-167.900009,,,,
$WAX9,30:09.9,125,326.96875,0.128906,-0.453125,0.879883,-0.35,-0.07,-1.33,-161.100006,122.700005,-167.699997,,,,
$WAX9,30:10.0,126,327.068726,0.12793,-0.454102,0.878906,-1.05,-0.49,-0.7,-161.400009,122.700005,-168.900009,,,,
$WAX9,30:10.1,127,327.168732,0.12793,-0.451172,0.875,-0.56,0.14,-1.05,-161.699997,123.099998,-168.5,3.714,33.3,99204,
$WAX9,30:10.2,128,327.268738,0.133789,-0.452148,0.875977,-0.77,-0.63,-0.84,-160.900009,122.200005,-169.699997,,,,
$WAX9,30:10.3,129,327.368744,0.129883,-0.451172,0.87793,-0.7,-0.14,-0.49,-161.699997,121.900002,-168.900009,,,,
$WAX9,30:10.4,130,327.46875,0.12793,-0.451172,0.878906,-0.35,-0.35,-0.98,-161.100006,122.099998,-168.100006,,,,
$WAX9,30:10.5,131,327.568726,0.131836,-0.449219,0.876953,-0.49,-0.21,-0.63,-160.5,121.800003,-168.199997,,,,
$WAX9,30:10.6,132,327.668732,0.125,-0.451172,0.880859,-0.77,-0.49,-0.63,-160.600006,121.900002,-169.699997,,,,
$WAX9,30:10.7,133,327.768738,0.128906,-0.454102,0.87793,-0.98,-0.21,-0.98,-161.100006,122,-166.400009,,,,
$WAX9,30:10.8,134,327.868744,0.130859,-0.449219,0.880859,-1.19,-0.14,-1.26,-161.5,122.200005,-167.5,,,,
$WAX9,30:10.9,135,327.96875,0.130859,-0.452148,0.87793,-0.63,-0.28,-0.7,-161.800003,122.599998,-167.400009,,,,
$WAX9,30:10.9,136,328.068726,0.129883,-0.448242,0.875977,-0.28,-0.21,-1.05,-161.300003,121.800003,-168.100006,,,,
$WAX9,30:11.1,137,328.168732,0.130859,-0.453125,0.876953,-0.77,-0.21,-0.63,-161.5,122.700005,-167.300003,,,,
$WAX9,30:11.1,138,328.268738,0.126953,-0.452148,0.880859,-0.84,-0.35,-0.91,-161.100006,122.099998,-166.699997,,,,
$WAX9,30:11.3,139,328.368744,0.128906,-0.451172,0.876953,-0.91,-0.14,-0.63,-160.900009,122.300003,-168.400009,3.714,33.3,99201,
$WAX9,30:11.3,140,328.46875,0.129883,-0.453125,0.879883,-0.7,-0.35,-0.7,-160.900009,122.800003,-166.400009,,,,
$WAX9,30:11.5,141,328.568726,0.129883,-0.453125,0.876953,-1.4,-0.21,-0.7,-160.600006,122.599998,-167.100006,,,,
$WAX9,30:11.5,142,328.668732,0.129883,-0.455078,0.875977,-1.05,-0.28,-1.19,-160.5,122,-167.600006,,,,
$WAX9,30:11.7,143,328.768738,0.12793,-0.451172,0.875977,-0.35,-0.14,-0.63,-161.199997,122.599998,-168.5,,,,
$WAX9,30:11.8,144,328.868744,0.128906,-0.458008,0.874023,-1.12,-0.21,-0.63,-161.300003,123.300003,-167.400009,,,,
$WAX9,30:11.9,145,328.96875,0.124023,-0.457031,0.875977,-0.84,-0.21,-0.56,-161,122.300003,-167.199997,,,,
$WAX9,30:11.9,146,329.068726,0.12207,-0.458984,0.878906,-0.63,-0.49,-1.12,-161.199997,122.400002,-167.5,,,,
$WAX9,30:12.1,147,329.168732,0.12793,-0.454102,0.875977,-0.84,-0.35,-0.35,-160.5,121.900002,-168.400009,,,,
$WAX9,30:12.2,148,329.268738,0.126953,-0.458984,0.876953,-0.63,0.14,-0.77,-161.100006,122.200005,-168.100006,,,,
$WAX9,30:12.3,149,329.368744,0.128906,-0.457031,0.87793,-0.63,-0.35,-1.12,-160.800003,122.400002,-168.600006,,,,
$WAX9,30:12.4,150,329.46875,0.129883,-0.459961,0.878906,-0.07,-0.63,-0.42,-161.199997,122.400002,-167.5,,,,
$WAX9,30:12.4,151,329.568726,0.125977,-0.458008,0.881836,-0.49,-0.42,-0.7,-161.199997,122.200005,-168.900009,3.714,33.3,99200,
$WAX9,30:12.5,152,329.668732,0.128906,-0.454102,0.87207,0,0,-0.84,-161.699997,122.700005,-168.5,,,,
$WAX9,30:12.6,153,329.768738,0.129883,-0.454102,0.876953,-0.42,0,-0.7,-161.699997,122,-166.300003,,,,
$WAX9,30:12.7,154,329.868744,0.126953,-0.455078,0.875,-0.21,0.07,-0.84,-160.900009,122.200005,-168.800003,,,,
$WAX9,30:12.8,155,329.96875,0.129883,-0.455078,0.87793,-0.42,-0.56,-0.77,-161.699997,121.700005,-166.699997,,,,
$WAX9,30:12.9,156,330.068726,0.130859,-0.454102,0.87793,-0.28,-0.49,-0.77,-161.699997,122,-168.400009,,,,
$WAX9,30:13.0,157,330.168732,0.129883,-0.457031,0.875977,-0.28,-0.07,-0.63,-161.300003,121.700005,-166.600006,,,,
$WAX9,30:13.1,158,330.268738,0.126953,-0.452148,0.875,-0.49,-0.7,-1.4,-161.900009,121.800003,-169,,,,
$WAX9,30:13.2,159,330.368744,0.129883,-0.455078,0.875977,-0.84,-0.28,-0.63,-161.900009,122.5,-166.400009,,,,
$WAX9,30:13.4,160,330.46875,0.129883,-0.454102,0.875,-0.21,-0.28,-0.56,-161.300003,121.5,-166.400009,,,,
$WAX9,30:13.4,161,330.568726,0.130859,-0.452148,0.881836,-0.56,-0.42,-0.42,-162,121.700005,-167.600006,,,,
$WAX9,30:13.5,162,330.668732,0.130859,-0.452148,0.879883,0.21,-0.07,-0.56,-162,120.900002,-168.5,,,,
$WAX9,30:13.7,163,330.768738,0.126953,-0.454102,0.87793,-0.63,-0.28,-1.19,-161.699997,121.800003,-167.699997,3.714,33.3,99200,
$WAX9,30:13.8,164,330.868744,0.128906,-0.450195,0.876953,-0.21,0.07,-0.84,-161.300003,121.5,-167.600006,,,,
$WAX9,30:13.8,165,330.96875,0.128906,-0.450195,0.878906,-0.35,-0.28,-0.28,-161.600006,121.800003,-169.300003,,,,
$WAX9,30:13.9,166,331.068726,0.130859,-0.453125,0.880859,-1.05,-0.28,-0.63,-161.5,122,-168,,,,
$WAX9,30:14.1,167,331.168732,0.129883,-0.453125,0.875977,-0.35,-0.28,-0.49,-161.699997,121.300003,-169,,,,
$WAX9,30:14.1,168,331.268738,0.130859,-0.451172,0.875977,-0.7,-0.14,-0.77,-161.900009,121.400002,-167.800003,,,,
$WAX9,30:14.2,169,331.368744,0.12793,-0.455078,0.878906,-0.35,-0.07,-0.7,-161.699997,122.099998,-168.699997,,,,
$WAX9,30:14.4,170,331.46875,0.130859,-0.453125,0.879883,-0.35,-0.63,-0.7,-161.300003,122.200005,-168.600006,,,,
$WAX9,30:14.4,171,331.568726,0.125,-0.451172,0.880859,-0.77,0,-0.7,-161.199997,122,-168.400009,,,,
$WAX9,30:14.6,172,331.668732,0.124023,-0.453125,0.878906,-0.91,0,-1.05,-161.600006,121.900002,-168.100006,,,,
$WAX9,30:14.7,173,331.768738,0.12793,-0.454102,0.880859,-0.21,-0.21,-0.77,-161.300003,121.700005,-169.600006,,,,
$WAX9,30:14.7,174,331.868744,0.12793,-0.453125,0.880859,-0.14,-0.07,-0.84,-160.900009,121.400002,-168.800003,,,,
$WAX9,30:14.8,175,331.96875,0.129883,-0.450195,0.875977,-1.05,-0.07,-0.84,-161.900009,121.700005,-167.199997,3.714,33.4,99192,
$WAX9,30:15.0,176,332.068726,0.129883,-0.453125,0.875,-0.35,-0.21,-0.84,-161.5,121.5,-169,,,,
$WAX9,30:15.0,177,332.168732,0.129883,-0.451172,0.882813,-0.63,0,-0.14,-160.600006,122.200005,-167.5,,,,
$WAX9,30:15.2,178,332.268738,0.129883,-0.450195,0.875,,,,,,,,,,
